Order_ID,Order_Date,Region,Country,City,Product_Category,Product_Name,Sales_Representative,Customer_Type,Quantity,Unit_Price,Sales_Amount,Cost_Amount,Profit
2019,2025-06-03,North,India,Delhi,Electronics,Smartphone,Karan Patel,Retail,18,30000,540000,388219.22,151780.78
2020,2025-08-10,South,India,Bengaluru,Furniture,Conference Table,Ananya Rao,Corporate,18,40000,720000,611745.39,108254.61
2021,2025-05-06,East,India,Bhubaneswar,Stationery,Printer Paper,Ananya Rao,Retail,201,300,60300,41354.67,18945.33
2022,2025-12-21,West,India,Mumbai,Furniture,Desk,Amit Sharma,Corporate,11,15000,165000,91535.79,73464.21
2023,2025-12-23,North,India,Chandigarh,Electronics,Laptop,Karan Patel,Retail,6,55000,330000,222403.14,107596.86
2024,2025-12-10,North,India,Chandigarh,Furniture,Desk,Priya Mehta,Corporate,1,15000,15000,12266.57,2733.43
2025,2025-04-01,West,India,Mumbai,Stationery,Printer Paper,Priya Mehta,Corporate,173,300,51900,34118.53,17781.47
2026,2025-01-11,East,India,Bhubaneswar,Electronics,Smartphone,Ananya Rao,Retail,15,30000,450000,248764.05,201235.95
2027,2025-04-24,North,India,Delhi,Stationery,Printer Paper,Sneha Joshi,Corporate,177,300,53100,39165.02,13934.98
2028,2025-12-28,North,India,Delhi,Electronics,Tablet,Amit Sharma,Retail,16,20000,320000,262832.73,57167.27
2029,2025-09-10,West,India,Mumbai,Electronics,Laptop,Neha Gupta,Retail,9,55000,495000,356761.68,138238.32
2030,2025-03-07,North,India,Chandigarh,Furniture,Desk,Neha Gupta,Corporate,5,15000,75000,58034.4,16965.6
2031,2025-12-21,South,India,Chennai,Stationery,Printer Paper,Sneha Joshi,Retail,193,300,57900,32246.55,25653.45
2032,2025-06-15,West,India,Pune,Furniture,Conference Table,Karan Patel,Corporate,2,40000,80000,64492.64,15507.36
2033,2025-07-05,North,India,Delhi,Furniture,Conference Table,Neha Gupta,Retail,17,40000,680000,469183.69,210816.31
2034,2025-01-03,East,India,Bhubaneswar,Furniture,Office Chair,Neha Gupta,Corporate,18,5000,90000,61619.26,28380.74
2035,2025-04-26,North,India,Chandigarh,Furniture,Desk,Priya Mehta,Retail,1,15000,15000,12706.19,2293.81
2036,2025-11-17,South,India,Bengaluru,Electronics,Smartphone,Amit Sharma,Corporate,11,30000,330000,212269.78,117730.22
2037,2025-11-17,West,India,Pune,Stationery,Printer Paper,Vikram Singh,Retail,26,300,7800,5676.52,2123.48
2038,2025-01-28,North,India,Chandigarh,Furniture,Office Chair,Neha Gupta,Retail,8,5000,40000,33505.63,6494.37
2039,2025-10-24,West,India,Mumbai,Stationery,Printer Paper,Priya Mehta,Retail,44,300,13200,9736.38,3463.62
2040,2025-12-22,North,India,Delhi,Furniture,Office Chair,Rahul Nair,Retail,11,5000,55000,44936.38,10063.62
2041,2025-08-10,West,India,Mumbai,Electronics,Laptop,Priya Mehta,Retail,10,55000,550000,403271.88,146728.12
2042,2025-11-13,North,India,Chandigarh,Electronics,Tablet,Neha Gupta,Retail,13,20000,260000,174331.28,85668.72
2043,2025-11-14,West,India,Mumbai,Furniture,Office Chair,Ananya Rao,Retail,15,5000,75000,59141.21,15858.79
2044,2025-02-25,West,India,Mumbai,Furniture,Desk,Amit Sharma,Retail,11,15000,165000,119846.76,45153.24
2045,2025-05-12,South,India,Chennai,Furniture,Desk,Karan Patel,Corporate,5,15000,75000,55590.68,19409.32
2046,2025-01-23,West,India,Mumbai,Electronics,Smartphone,Rahul Nair,Corporate,8,30000,240000,141912.43,98087.57
2047,2025-10-05,West,India,Mumbai,Furniture,Desk,Rahul Nair,Corporate,12,15000,180000,115804.16,64195.84
2048,2025-01-05,East,India,Kolkata,Furniture,Desk,Amit Sharma,Retail,11,15000,165000,105157.67,59842.33
2049,2025-04-13,North,India,Delhi,Furniture,Office Chair,Priya Mehta,Corporate,12,5000,60000,36517.33,23482.67
2050,2025-08-28,South,India,Chennai,Furniture,Conference Table,Ananya Rao,Corporate,16,40000,640000,485398.06,154601.94
2051,2025-01-22,West,India,Pune,Electronics,Tablet,Neha Gupta,Retail,6,20000,120000,69774.52,50225.48
2052,2025-04-20,South,India,Bengaluru,Furniture,Conference Table,Sneha Joshi,Corporate,8,40000,320000,220787.53,99212.47
2053,2025-01-04,West,India,Pune,Electronics,Smartphone,Amit Sharma,Retail,13,30000,390000,236056.61,153943.39
2054,2025-05-29,East,India,Bhubaneswar,Electronics,Laptop,Neha Gupta,Corporate,18,55000,990000,578711.22,411288.78
2055,2025-03-31,North,India,Delhi,Electronics,Laptop,Vikram Singh,Retail,7,55000,385000,234598.79,150401.21
2056,2025-04-11,East,India,Kolkata,Stationery,Printer Paper,Rahul Nair,Corporate,161,300,48300,30129.02,18170.98
2057,2025-02-26,North,India,Chandigarh,Electronics,Laptop,Neha Gupta,Corporate,5,55000,275000,182511.13,92488.87
2058,2025-12-05,West,India,Mumbai,Electronics,Smartphone,Karan Patel,Retail,12,30000,360000,285424.68,74575.32
2059,2025-04-09,North,India,Chandigarh,Electronics,Smartphone,Ananya Rao,Corporate,5,30000,150000,118270.42,31729.58
2060,2025-11-12,West,India,Mumbai,Furniture,Conference Table,Vikram Singh,Retail,8,40000,320000,264417.31,55582.69
2061,2025-05-24,East,India,Kolkata,Electronics,Smartphone,Sneha Joshi,Retail,2,30000,60000,44330.26,15669.74
2062,2025-11-11,North,India,Delhi,Stationery,Printer Paper,Rahul Nair,Corporate,140,300,42000,33066.56,8933.44
2063,2025-06-14,East,India,Bhubaneswar,Furniture,Office Chair,Sneha Joshi,Corporate,17,5000,85000,58588.82,26411.18
2064,2025-10-26,West,India,Mumbai,Electronics,Tablet,Neha Gupta,Retail,19,20000,380000,254707.85,125292.15
2065,2025-06-06,South,India,Chennai,Furniture,Office Chair,Karan Patel,Retail,8,5000,40000,26750.8,13249.2
2066,2025-02-13,East,India,Bhubaneswar,Electronics,Tablet,Sneha Joshi,Corporate,18,20000,360000,207153.96,152846.04
2067,2025-11-15,South,India,Chennai,Furniture,Desk,Karan Patel,Corporate,2,15000,30000,20687.28,9312.72
2068,2025-09-12,West,India,Pune,Furniture,Office Chair,Vikram Singh,Corporate,14,5000,70000,46217.75,23782.25
2069,2025-11-27,North,India,Delhi,Electronics,Smartphone,Ananya Rao,Retail,15,30000,450000,279061.7,170938.3
2070,2025-11-26,East,India,Kolkata,Stationery,Printer Paper,Vikram Singh,Retail,148,300,44400,31250.38,13149.62
2071,2025-10-07,North,India,Delhi,Electronics,Laptop,Ananya Rao,Retail,3,55000,165000,108581.73,56418.27
2072,2025-12-16,East,India,Bhubaneswar,Electronics,Tablet,Neha Gupta,Retail,10,20000,200000,154712.68,45287.32
2073,2025-06-27,East,India,Bhubaneswar,Electronics,Laptop,Karan Patel,Retail,10,55000,550000,349004.47,200995.53
2074,2025-03-18,West,India,Pune,Furniture,Conference Table,Neha Gupta,Retail,17,40000,680000,575812.02,104187.98
2075,2025-10-10,South,India,Chennai,Furniture,Office Chair,Sneha Joshi,Corporate,8,5000,40000,28189.9,11810.1
2076,2025-12-24,North,India,Chandigarh,Electronics,Tablet,Neha Gupta,Corporate,7,20000,140000,95009.3,44990.7
2077,2025-03-13,West,India,Mumbai,Stationery,Printer Paper,Vikram Singh,Retail,162,300,48600,27168.92,21431.08
2078,2025-06-23,West,India,Mumbai,Stationery,Printer Paper,Karan Patel,Corporate,188,300,56400,45136.34,11263.66
2079,2025-06-03,West,India,Pune,Stationery,Printer Paper,Amit Sharma,Retail,219,300,65700,49745.12,15954.88
2080,2025-11-05,South,India,Chennai,Electronics,Smartphone,Karan Patel,Retail,11,30000,330000,237750.9,92249.1
2081,2025-09-01,West,India,Mumbai,Electronics,Laptop,Ananya Rao,Corporate,18,55000,990000,659270.85,330729.15
2082,2025-10-11,East,India,Kolkata,Electronics,Laptop,Amit Sharma,Corporate,6,55000,330000,191827.0,138173.0
2083,2025-07-17,North,India,Chandigarh,Electronics,Smartphone,Neha Gupta,Retail,7,30000,210000,119877.94,90122.06
2084,2025-01-30,East,India,Bhubaneswar,Furniture,Conference Table,Amit Sharma,Retail,17,40000,680000,388275.8,291724.2
2085,2025-02-26,East,India,Kolkata,Stationery,Printer Paper,Karan Patel,Corporate,125,300,37500,25024.93,12475.07
2086,2025-04-16,North,India,Chandigarh,Furniture,Office Chair,Karan Patel,Corporate,7,5000,35000,20614.29,14385.71
2087,2025-10-28,South,India,Bengaluru,Furniture,Desk,Sneha Joshi,Corporate,19,15000,285000,237047.69,47952.31
2088,2025-07-24,South,India,Bengaluru,Electronics,Laptop,Ananya Rao,Corporate,5,55000,275000,188022.86,86977.14
2089,2025-02-16,West,India,Pune,Furniture,Office Chair,Sneha Joshi,Corporate,19,5000,95000,53363.92,41636.08
2090,2025-03-31,East,India,Bhubaneswar,Furniture,Office Chair,Neha Gupta,Retail,20,5000,100000,79702.89,20297.11
2091,2025-04-04,West,India,Mumbai,Furniture,Office Chair,Karan Patel,Retail,13,5000,65000,53511.25,11488.75
2092,2025-11-18,South,India,Chennai,Stationery,Printer Paper,Priya Mehta,Retail,60,300,18000,11378.39,6621.61
2093,2025-07-08,West,India,Mumbai,Furniture,Office Chair,Priya Mehta,Corporate,18,5000,90000,52773.23,37226.77
2094,2025-09-17,West,India,Mumbai,Furniture,Office Chair,Sneha Joshi,Retail,6,5000,30000,18774.9,11225.1
2095,2025-07-24,North,India,Delhi,Furniture,Conference Table,Karan Patel,Retail,15,40000,600000,398608.0,201392.0
2096,2025-03-11,North,India,Chandigarh,Electronics,Tablet,Sneha Joshi,Corporate,4,20000,80000,61018.39,18981.61
2097,2025-05-05,West,India,Pune,Electronics,Laptop,Rahul Nair,Corporate,3,55000,165000,117897.21,47102.79
2098,2025-01-10,East,India,Kolkata,Stationery,Printer Paper,Rahul Nair,Corporate,61,300,18300,11001.53,7298.47
2099,2025-12-10,North,India,Delhi,Furniture,Desk,Vikram Singh,Retail,13,15000,195000,117104.52,77895.48
2100,2025-01-18,West,India,Mumbai,Electronics,Tablet,Sneha Joshi,Retail,6,20000,120000,73800.21,46199.79
2101,2025-11-03,North,India,Delhi,Furniture,Office Chair,Amit Sharma,Corporate,10,5000,50000,34159.8,15840.2
2102,2025-04-13,South,India,Bengaluru,Electronics,Smartphone,Amit Sharma,Corporate,12,30000,360000,296145.69,63854.31
2103,2025-12-15,North,India,Delhi,Electronics,Laptop,Neha Gupta,Retail,11,55000,605000,481675.57,123324.43
2104,2025-09-20,South,India,Bengaluru,Furniture,Conference Table,Ananya Rao,Corporate,6,40000,240000,135168.9,104831.1
2105,2025-07-22,South,India,Chennai,Furniture,Desk,Priya Mehta,Retail,7,15000,105000,87181.31,17818.69
2106,2025-01-08,South,India,Chennai,Electronics,Laptop,Ananya Rao,Retail,12,55000,660000,427026.83,232973.17
2107,2025-12-03,West,India,Pune,Electronics,Smartphone,Ananya Rao,Retail,15,30000,450000,277212.99,172787.01
2108,2025-11-03,North,India,Chandigarh,Electronics,Smartphone,Priya Mehta,Retail,14,30000,420000,268993.32,151006.68
2109,2025-11-20,East,India,Bhubaneswar,Electronics,Laptop,Rahul Nair,Corporate,20,55000,1100000,712036.92,387963.08
2110,2025-12-08,South,India,Chennai,Furniture,Conference Table,Priya Mehta,Corporate,11,40000,440000,371098.84,68901.16
2111,2025-09-19,North,India,Delhi,Furniture,Desk,Amit Sharma,Retail,19,15000,285000,195131.94,89868.06
2112,2025-08-08,North,India,Delhi,Furniture,Desk,Priya Mehta,Retail,4,15000,60000,38559.28,21440.72
2113,2025-03-19,South,India,Chennai,Electronics,Tablet,Neha Gupta,Retail,16,20000,320000,204475.01,115524.99
2114,2025-08-16,South,India,Chennai,Furniture,Conference Table,Rahul Nair,Corporate,20,40000,800000,677252.33,122747.67
2115,2025-08-01,East,India,Bhubaneswar,Furniture,Conference Table,Amit Sharma,Retail,2,40000,80000,56500.95,23499.05
2116,2025-01-28,East,India,Kolkata,Electronics,Tablet,Neha Gupta,Corporate,8,20000,160000,97879.24,62120.76
2117,2025-02-03,East,India,Bhubaneswar,Electronics,Smartphone,Priya Mehta,Retail,15,30000,450000,332520.64,117479.36
2118,2025-03-06,North,India,Delhi,Furniture,Conference Table,Rahul Nair,Retail,5,40000,200000,166296.47,33703.53
2119,2025-08-28,South,India,Chennai,Furniture,Desk,Rahul Nair,Retail,3,15000,45000,30504.24,14495.76
2120,2025-06-05,South,India,Chennai,Furniture,Office Chair,Sneha Joshi,Retail,6,5000,30000,21952.66,8047.34
2121,2025-07-04,East,India,Bhubaneswar,Stationery,Printer Paper,Karan Patel,Retail,220,300,66000,45827.18,20172.82
2122,2025-08-10,West,India,Mumbai,Furniture,Office Chair,Sneha Joshi,Retail,14,5000,70000,49111.14,20888.86
2123,2025-06-03,West,India,Mumbai,Furniture,Office Chair,Rahul Nair,Corporate,3,5000,15000,11664.86,3335.14
2124,2025-07-12,West,India,Pune,Furniture,Office Chair,Priya Mehta,Corporate,10,5000,50000,34304.05,15695.95
2125,2025-04-08,South,India,Bengaluru,Furniture,Conference Table,Amit Sharma,Corporate,16,40000,640000,389577.42,250422.58
2126,2025-07-11,West,India,Pune,Furniture,Office Chair,Sneha Joshi,Corporate,14,5000,70000,58245.98,11754.02
2127,2025-03-05,North,India,Chandigarh,Furniture,Office Chair,Rahul Nair,Retail,2,5000,10000,8477.42,1522.58
2128,2025-09-08,West,India,Pune,Electronics,Tablet,Amit Sharma,Corporate,12,20000,240000,168691.8,71308.2
2129,2025-01-18,West,India,Pune,Furniture,Conference Table,Amit Sharma,Retail,8,40000,320000,199265.88,120734.12
2130,2025-03-17,East,India,Bhubaneswar,Furniture,Desk,Neha Gupta,Retail,15,15000,225000,187487.9,37512.1
2131,2025-07-16,North,India,Chandigarh,Electronics,Laptop,Priya Mehta,Retail,3,55000,165000,122647.67,42352.33
2132,2025-06-04,West,India,Pune,Electronics,Smartphone,Vikram Singh,Corporate,14,30000,420000,262861.78,157138.22
2133,2025-06-26,North,India,Delhi,Electronics,Laptop,Vikram Singh,Retail,19,55000,1045000,818242.66,226757.34
2134,2025-03-28,West,India,Pune,Furniture,Conference Table,Amit Sharma,Retail,10,40000,400000,220770.44,179229.56
2135,2025-08-02,North,India,Chandigarh,Stationery,Printer Paper,Karan Patel,Retail,198,300,59400,40115.9,19284.1
2136,2025-04-12,South,India,Chennai,Electronics,Tablet,Rahul Nair,Retail,6,20000,120000,91345.7,28654.3
2137,2025-01-31,West,India,Mumbai,Furniture,Desk,Neha Gupta,Corporate,7,15000,105000,63597.6,41402.4
2138,2025-11-22,West,India,Mumbai,Furniture,Office Chair,Priya Mehta,Corporate,20,5000,100000,58275.86,41724.14
2139,2025-06-25,North,India,Delhi,Furniture,Office Chair,Neha Gupta,Corporate,4,5000,20000,12660.57,7339.43
2140,2025-05-17,West,India,Mumbai,Furniture,Conference Table,Amit Sharma,Retail,4,40000,160000,88456.32,71543.68
2141,2025-09-24,South,India,Chennai,Furniture,Desk,Sneha Joshi,Corporate,1,15000,15000,9940.5,5059.5
2142,2025-12-16,East,India,Bhubaneswar,Furniture,Desk,Ananya Rao,Retail,14,15000,210000,136702.66,73297.34
2143,2025-01-30,East,India,Bhubaneswar,Furniture,Conference Table,Ananya Rao,Retail,13,40000,520000,345035.97,174964.03
2144,2025-03-13,North,India,Delhi,Furniture,Office Chair,Priya Mehta,Corporate,13,5000,65000,49891.79,15108.21
2145,2025-12-04,South,India,Chennai,Electronics,Tablet,Karan Patel,Retail,15,20000,300000,220651.65,79348.35
2146,2025-07-04,North,India,Delhi,Furniture,Conference Table,Ananya Rao,Corporate,11,40000,440000,244195.2,195804.8
2147,2025-11-10,South,India,Bengaluru,Furniture,Desk,Ananya Rao,Corporate,16,15000,240000,160811.89,79188.11
2148,2025-05-31,West,India,Mumbai,Furniture,Conference Table,Rahul Nair,Retail,4,40000,160000,123245.33,36754.67
2149,2025-12-11,South,India,Chennai,Furniture,Office Chair,Rahul Nair,Corporate,3,5000,15000,9606.07,5393.93
2150,2025-04-19,North,India,Delhi,Furniture,Office Chair,Priya Mehta,Retail,18,5000,90000,56004.34,33995.66
2151,2025-06-17,West,India,Pune,Furniture,Conference Table,Vikram Singh,Retail,1,40000,40000,23922.82,16077.18
2152,2025-12-10,East,India,Kolkata,Furniture,Conference Table,Rahul Nair,Corporate,16,40000,640000,534688.74,105311.26
2153,2025-04-25,North,India,Delhi,Stationery,Printer Paper,Ananya Rao,Corporate,197,300,59100,38405.56,20694.44
2154,2025-08-12,West,India,Mumbai,Furniture,Conference Table,Neha Gupta,Corporate,18,40000,720000,604709.57,115290.43
2155,2025-06-24,North,India,Delhi,Electronics,Tablet,Priya Mehta,Corporate,3,20000,60000,35004.89,24995.11
2156,2025-10-23,South,India,Bengaluru,Stationery,Printer Paper,Vikram Singh,Retail,100,300,30000,25086.62,4913.38
2157,2025-06-13,South,India,Chennai,Stationery,Printer Paper,Rahul Nair,Retail,119,300,35700,30129.19,5570.81
2158,2025-08-24,North,India,Chandigarh,Furniture,Office Chair,Rahul Nair,Corporate,1,5000,5000,3557.44,1442.56
2159,2025-05-26,South,India,Bengaluru,Furniture,Office Chair,Amit Sharma,Corporate,15,5000,75000,44567.07,30432.93
2160,2025-12-28,East,India,Bhubaneswar,Furniture,Desk,Neha Gupta,Corporate,4,15000,60000,37922.15,22077.85
2161,2025-06-20,East,India,Kolkata,Furniture,Conference Table,Neha Gupta,Retail,13,40000,520000,295174.76,224825.24
2162,2025-09-07,North,India,Chandigarh,Stationery,Printer Paper,Vikram Singh,Retail,218,300,65400,39482.38,25917.62
2163,2025-12-14,North,India,Chandigarh,Furniture,Desk,Ananya Rao,Corporate,13,15000,195000,126988.49,68011.51
2164,2025-05-25,West,India,Mumbai,Electronics,Laptop,Karan Patel,Retail,17,55000,935000,718104.67,216895.33
2165,2025-01-28,South,India,Chennai,Electronics,Tablet,Sneha Joshi,Retail,19,20000,380000,307707.52,72292.48
2166,2025-03-16,South,India,Bengaluru,Furniture,Office Chair,Neha Gupta,Retail,16,5000,80000,50985.96,29014.04
2167,2025-03-17,North,India,Chandigarh,Electronics,Tablet,Karan Patel,Retail,19,20000,380000,220622.05,159377.95
2168,2025-04-02,North,India,Delhi,Electronics,Laptop,Priya Mehta,Corporate,12,55000,660000,555883.43,104116.57
2169,2025-03-02,West,India,Mumbai,Electronics,Smartphone,Karan Patel,Corporate,13,30000,390000,243165.12,146834.88
2170,2025-12-01,East,India,Bhubaneswar,Furniture,Conference Table,Priya Mehta,Corporate,20,40000,800000,669093.29,130906.71
2171,2025-03-03,West,India,Mumbai,Electronics,Tablet,Priya Mehta,Retail,15,20000,300000,198059.08,101940.92
2172,2025-10-28,West,India,Pune,Furniture,Conference Table,Vikram Singh,Retail,17,40000,680000,419886.75,260113.25
2173,2025-12-26,South,India,Chennai,Furniture,Office Chair,Vikram Singh,Retail,16,5000,80000,67998.9,12001.1
2174,2025-10-03,North,India,Delhi,Electronics,Tablet,Karan Patel,Retail,3,20000,60000,45847.83,14152.17
2175,2025-09-29,West,India,Pune,Furniture,Desk,Priya Mehta,Retail,18,15000,270000,211961.44,58038.56
2176,2025-11-03,South,India,Bengaluru,Furniture,Conference Table,Amit Sharma,Corporate,4,40000,160000,96671.88,63328.12
2177,2025-04-16,East,India,Kolkata,Electronics,Laptop,Priya Mehta,Corporate,2,55000,110000,64750.93,45249.07
2178,2025-07-06,North,India,Delhi,Electronics,Laptop,Karan Patel,Retail,4,55000,220000,154405.79,65594.21
2179,2025-09-23,South,India,Chennai,Electronics,Tablet,Sneha Joshi,Retail,2,20000,40000,33354.58,6645.42
2180,2025-06-30,West,India,Mumbai,Furniture,Conference Table,Priya Mehta,Retail,11,40000,440000,310991.95,129008.05
2181,2025-04-21,South,India,Bengaluru,Electronics,Laptop,Neha Gupta,Corporate,7,55000,385000,228112.58,156887.42
2182,2025-10-09,East,India,Bhubaneswar,Electronics,Smartphone,Vikram Singh,Corporate,20,30000,600000,405962.7,194037.3
2183,2025-05-11,South,India,Chennai,Furniture,Office Chair,Rahul Nair,Retail,15,5000,75000,43123.22,31876.78
2184,2025-12-23,North,India,Delhi,Furniture,Conference Table,Ananya Rao,Retail,9,40000,360000,305498.8,54501.2
2185,2025-08-11,West,India,Pune,Stationery,Printer Paper,Amit Sharma,Retail,59,300,17700,11414.87,6285.13
2186,2025-12-17,North,India,Chandigarh,Electronics,Tablet,Priya Mehta,Corporate,4,20000,80000,56755.28,23244.72
2187,2025-03-16,North,India,Delhi,Electronics,Tablet,Vikram Singh,Retail,11,20000,220000,172352.68,47647.32
2188,2025-02-23,North,India,Delhi,Furniture,Office Chair,Rahul Nair,Corporate,8,5000,40000,26543.59,13456.41
2189,2025-10-20,West,India,Pune,Electronics,Laptop,Vikram Singh,Retail,17,55000,935000,612116.51,322883.49
2190,2025-07-19,North,India,Delhi,Electronics,Smartphone,Ananya Rao,Corporate,11,30000,330000,275204.52,54795.48
2191,2025-12-18,West,India,Mumbai,Furniture,Desk,Rahul Nair,Retail,5,15000,75000,47078.87,27921.13
2192,2025-11-24,West,India,Pune,Furniture,Desk,Neha Gupta,Corporate,9,15000,135000,76391.02,58608.98
2193,2025-08-28,West,India,Pune,Electronics,Smartphone,Vikram Singh,Corporate,15,30000,450000,380643.25,69356.75
2194,2025-07-28,South,India,Chennai,Electronics,Tablet,Priya Mehta,Retail,3,20000,60000,50054.18,9945.82
2195,2025-03-26,North,India,Delhi,Furniture,Conference Table,Priya Mehta,Corporate,8,40000,320000,266707.23,53292.77
2196,2025-08-06,West,India,Mumbai,Stationery,Printer Paper,Sneha Joshi,Corporate,243,300,72900,40328.89,32571.11
2197,2025-01-04,North,India,Chandigarh,Furniture,Office Chair,Ananya Rao,Retail,1,5000,5000,3674.43,1325.57
2198,2025-12-12,North,India,Delhi,Furniture,Desk,Rahul Nair,Retail,15,15000,225000,188863.7,36136.3
2199,2025-01-27,East,India,Bhubaneswar,Stationery,Printer Paper,Sneha Joshi,Corporate,54,300,16200,11406.51,4793.49
2200,2025-12-14,South,India,Bengaluru,Electronics,Tablet,Priya Mehta,Corporate,4,20000,80000,52111.01,27888.99
2201,2025-01-02,East,India,Bhubaneswar,Furniture,Office Chair,Neha Gupta,Corporate,10,5000,50000,31471.26,18528.74
2202,2025-01-30,North,India,Chandigarh,Furniture,Office Chair,Amit Sharma,Corporate,20,5000,100000,80450.55,19549.45
2203,2025-06-29,East,India,Kolkata,Electronics,Tablet,Karan Patel,Corporate,12,20000,240000,139715.81,100284.19
2204,2025-02-13,North,India,Delhi,Electronics,Laptop,Karan Patel,Retail,14,55000,770000,537162.65,232837.35
2205,2025-05-09,West,India,Mumbai,Electronics,Laptop,Sneha Joshi,Corporate,5,55000,275000,214729.43,60270.57
2206,2025-04-04,East,India,Bhubaneswar,Electronics,Tablet,Priya Mehta,Corporate,12,20000,240000,162840.59,77159.41
2207,2025-08-11,West,India,Mumbai,Electronics,Smartphone,Ananya Rao,Retail,5,30000,150000,98418.2,51581.8
2208,2025-07-22,North,India,Chandigarh,Electronics,Smartphone,Ananya Rao,Retail,10,30000,300000,168623.07,131376.93
2209,2025-12-07,South,India,Chennai,Furniture,Conference Table,Priya Mehta,Corporate,7,40000,280000,233663.57,46336.43
2210,2025-03-07,West,India,Pune,Furniture,Desk,Karan Patel,Corporate,16,15000,240000,189587.05,50412.95
2211,2025-03-06,South,India,Bengaluru,Electronics,Laptop,Ananya Rao,Retail,4,55000,220000,173319.06,46680.94
2212,2025-11-02,South,India,Bengaluru,Electronics,Laptop,Karan Patel,Corporate,11,55000,605000,410734.21,194265.79
2213,2025-08-08,East,India,Kolkata,Electronics,Tablet,Rahul Nair,Retail,16,20000,320000,183931.03,136068.97
2214,2025-12-25,South,India,Bengaluru,Electronics,Tablet,Karan Patel,Retail,4,20000,80000,64740.0,15260.0
2215,2025-09-15,West,India,Mumbai,Furniture,Conference Table,Neha Gupta,Retail,4,40000,160000,121654.96,38345.04
2216,2025-05-21,South,India,Bengaluru,Electronics,Laptop,Rahul Nair,Corporate,5,55000,275000,184355.86,90644.14
2217,2025-01-27,North,India,Chandigarh,Furniture,Desk,Karan Patel,Corporate,7,15000,105000,60614.47,44385.53
2218,2025-02-01,South,India,Chennai,Electronics,Smartphone,Amit Sharma,Corporate,11,30000,330000,223681.51,106318.49
2219,2025-06-29,North,India,Chandigarh,Electronics,Tablet,Neha Gupta,Corporate,12,20000,240000,152200.03,87799.97
2220,2025-12-05,North,India,Chandigarh,Electronics,Smartphone,Neha Gupta,Corporate,2,30000,60000,33009.65,26990.35
2221,2025-04-05,West,India,Pune,Electronics,Tablet,Sneha Joshi,Corporate,20,20000,400000,232091.4,167908.6
2222,2025-01-07,East,India,Kolkata,Electronics,Tablet,Ananya Rao,Corporate,4,20000,80000,46325.29,33674.71
2223,2025-07-10,East,India,Kolkata,Furniture,Conference Table,Vikram Singh,Retail,19,40000,760000,538580.55,221419.45
2224,2025-11-05,West,India,Mumbai,Electronics,Laptop,Amit Sharma,Retail,4,55000,220000,129612.04,90387.96
2225,2025-02-08,South,India,Chennai,Furniture,Conference Table,Vikram Singh,Corporate,15,40000,600000,496590.12,103409.88
2226,2025-04-09,South,India,Chennai,Furniture,Desk,Vikram Singh,Corporate,5,15000,75000,42235.75,32764.25
2227,2025-02-04,East,India,Bhubaneswar,Furniture,Office Chair,Karan Patel,Retail,4,5000,20000,16465.1,3534.9
2228,2025-03-08,South,India,Chennai,Furniture,Desk,Amit Sharma,Retail,9,15000,135000,102466.6,32533.4
2229,2025-09-30,South,India,Bengaluru,Furniture,Conference Table,Rahul Nair,Corporate,13,40000,520000,363224.04,156775.96
2230,2025-05-20,West,India,Mumbai,Furniture,Desk,Rahul Nair,Retail,13,15000,195000,130699.66,64300.34
2231,2025-01-05,South,India,Chennai,Furniture,Desk,Vikram Singh,Corporate,7,15000,105000,76401.55,28598.45
2232,2025-03-29,South,India,Bengaluru,Electronics,Tablet,Amit Sharma,Retail,9,20000,180000,128816.15,51183.85
2233,2025-05-23,East,India,Kolkata,Electronics,Laptop,Vikram Singh,Retail,5,55000,275000,228968.8,46031.2
2234,2025-01-01,South,India,Chennai,Stationery,Printer Paper,Ananya Rao,Corporate,73,300,21900,15557.29,6342.71
2235,2025-03-10,North,India,Chandigarh,Furniture,Conference Table,Vikram Singh,Corporate,18,40000,720000,453032.25,266967.75
2236,2025-04-23,North,India,Chandigarh,Furniture,Conference Table,Rahul Nair,Corporate,1,40000,40000,31887.18,8112.82
2237,2025-12-19,North,India,Chandigarh,Furniture,Desk,Vikram Singh,Retail,19,15000,285000,165850.85,119149.15
2238,2025-10-25,West,India,Pune,Electronics,Smartphone,Rahul Nair,Corporate,11,30000,330000,208110.56,121889.44
2239,2025-09-03,South,India,Bengaluru,Furniture,Conference Table,Sneha Joshi,Retail,14,40000,560000,369931.52,190068.48
2240,2025-09-09,West,India,Mumbai,Electronics,Smartphone,Vikram Singh,Retail,6,30000,180000,109198.44,70801.56
2241,2025-12-18,East,India,Kolkata,Electronics,Smartphone,Priya Mehta,Retail,6,30000,180000,143144.96,36855.04
2242,2025-11-27,North,India,Chandigarh,Furniture,Office Chair,Priya Mehta,Retail,8,5000,40000,27460.29,12539.71
2243,2025-01-11,North,India,Delhi,Furniture,Desk,Amit Sharma,Retail,4,15000,60000,39801.75,20198.25
2244,2025-11-18,South,India,Bengaluru,Electronics,Smartphone,Amit Sharma,Retail,3,30000,90000,56726.72,33273.28
2245,2025-03-13,East,India,Bhubaneswar,Stationery,Printer Paper,Sneha Joshi,Retail,201,300,60300,34702.02,25597.98
2246,2025-01-29,East,India,Bhubaneswar,Electronics,Tablet,Priya Mehta,Retail,16,20000,320000,190833.28,129166.72
